city_id,ciy_name,
5180,Municipality of San Pedro Tlaquepaque,Mexico
5181,Municipality of Rauch,Argentina
5182,Prefeitura de Curvelo,Brazil
5183,San Sebastián de Mariquita,Colombia
5184,Municipio de San Jose,Guatemala
5185,Municipality of Caldas,Colombia
5186,Prefeitura de Brumadinho,Brazil
5187,Prefeitura de Sobral,Brazil
5188,Junta Intermunicipal de Medio Ambiente de la Costa Sur (JICOSUR),Mexico
5189,Lince,Peru
5190,Municipalidad de Montecarlo,Argentina
5191,Ciudad de Mendoza,Argentina
5192,Municipalidad de San José,Costa Rica
5193,Ayuntamiento de Victoria (Tamaulipas),Mexico
5194,Municipalidad de Machu Picchu,Peru
5195,Ayuntamiento de Chihuahua,Mexico
5196,Municipalidad de Quepos,Costa Rica
5197,Alcaldia de Manizales,Colombia
5198,Prefeitura de Caruaru,Brazil
5199,Prefeitura de São José dos Pinhais,Brazil
5200,Prefeitura de Treze Tílias,Brazil
5201,Municipalidad de La Unión,Costa Rica
5202,Ayuntamiento San Nicolás de los Garza,Mexico
5203,Prefeitura de Monteiro Lobato,Brazil
5204,Mexico City,Mexico
5205,Prefeitura Municipal de Canoas,Brazil
5206,Uruapan,Mexico
5207,Ayuntamiento de Chihuahua,Mexico
5208,Ayuntamiento de Cuernavaca,Mexico
5209,Concejo Municipal de Distrito de Monte Verde,Costa Rica
5210,Gobierno Municipal de Toluca de Lerdo,Mexico
5211,Prefeitura de Serra Talhada,Brazil
5212,Municipality of Corrientes,Argentina
5213,Municipalidad de Desamparados,Costa Rica
5214,Municipio de Colima,Mexico
5215,Ciudad de Mendoza,Argentina
5216,Itagüí,Colombia
5217,Municipalidad de Avellaneda,Argentina
5218,Prefeitura de Brasiléia,Brazil
5219,Junta Intermunicipal de Medio Ambiente de Sierra Occidental y Costa (JISOC),Mexico
5220,Prefeitura de Sobral,Brazil
5221,Municipalidad de Portoviejo,Ecuador
5222,Prefeitura do Rio de Janeiro,Brazil
5223,Municipalidad de La Unión,Costa Rica
5224,Ayuntamiento de Culiacán,Mexico
5225,Prefeitura Municipal de Araçatuba,Brazil
5226,Guaminí,Argentina
5227,Municipio de Tierras Altas,Panama
5228,Santa Bárbara (Costa Rica),Costa Rica
5229,Municipality of San Antonio de Areco,Argentina
5230,Prefeitura Municipal de Santos,Brazil
5231,Prefeitura de Guarulhos,Brazil
5232,San Pedro Garza García,Mexico
5233,Junta Intermunicipal de la Región Norte del Estado de Jalisco (JINOR),Mexico
5234,Montes de Oca,Costa Rica
5235,Alcaldía Distrital de Santa Marta,Colombia
5236,Municipality of Rauch,Argentina
5237,Ayuntamiento de Hermosillo,Mexico
5238,Municipality of Patagones,Argentina
5239,Floresta,Colombia
5240,San Justo (Argentina),Argentina
5241,Coatzacoalcos,Mexico
5242,Prefeitura de Osasco,Brazil
5243,Municipality of Patagones,Argentina
5244,Junta Municipal de Medio Ambiente Lagunas (JIMAL),Mexico
5245,Municipalidad de Cañas,Costa Rica
5246,Ayuntamiento San Nicolás de los Garza,Mexico
5247,Municipality of Belo Horizonte,Brazil
5248,San Bernardo,Chile
5249,Prefeitura de Itatiba,Brazil
5250,Municipalidad de San Borja,Peru
5251,Municipio de Santa Catarina Pinula,Guatemala
5252,Municipality of San Pedro Tlaquepaque,Mexico
5253,Junta Municipal de Medio Ambiente Lagunas (JIMAL),Mexico
5254,Municipalidad de Desamparados,Costa Rica
5255,Ciudad Madero,Mexico
5256,Municipio de Loja,Ecuador
5257,Municipality of Belo Horizonte,Brazil
5258,Municipalidad de Miraflores,Peru
5259,Alcaldía de Cúcuta,Colombia
5260,Municipality of Curridabat,Costa Rica
5261,Municipalidad Distrital de Ate,Peru
5262,Prefeitura de Extrema,Brazil
5263,City of Goiânia,Brazil
5264,Ayuntamiento de Celaya,Mexico
5265,Municipality of Fortaleza,Brazil
5266,Alcaldía de Villavicencio,Colombia
5267,Tilarán,Costa Rica
5268,Prefeitura de Itapoá,Brazil
5269,Prefeitura de São Leopoldo,Brazil
5270,Prefeitura de Jundiaí,Brazil
5271,Prefeitura Municipal de Contagem,Brazil
5272,Municipalidad de Machu Picchu,Peru
5273,Guarco,Costa Rica
5274,Municipio de Escuintla,Guatemala
5275,Ayuntamiento de Celaya,Mexico
5276,Municipalidad de Belén,Costa Rica
5277,Municipality of Patagones,Argentina
5278,Concejo Municipal de Distrito de Monte Verde,Costa Rica
5279,Municipalidad  de Valparaíso,Chile
5280,Arteaga,Argentina
5281,Municipality of La Antigua Guatemala,Guatemala
5282,Prefeitura Municipal de Boa Vista,Brazil
5283,Municipalidad de Portoviejo,Ecuador
5284,Puerto Cortés,Honduras
5285,Municipalidad de Providencia,Chile
5286,Crespo,Argentina
5287,Municipalidad de Peñalolén,Chile
5288,Municipalidad de Portoviejo,Ecuador
5289,Municipio La Chorrera,Panama
5290,Prefeitura Municipal de Petrolina,Brazil
5291,Prefeitura de Porto Velho,Brazil
5292,Prefeitura de Pato Branco,Brazil
5293,Municipality of Recife,Brazil
5294,Municipalidad de Puerto Barrios,Guatemala
5295,Prefeitura de Engenheiro Coelho,Brazil
5296,Gámeza,Colombia
5297,Beteitiva,Colombia
5298,Prefeitura de Cruzeiro do Sul,Brazil
5299,Ayuntamiento de Hermosillo,Mexico
5300,General Pueyrredon,Argentina
5301,Zinacantepec,Mexico
5302,Municipalidad  de Valparaíso,Chile
5303,Municipality of San Martín de los Andes,Argentina
5304,Reconquista,Argentina
5305,Alajuela,Costa Rica
5306,Distrito Metropolitano de Quito,Ecuador
5307,Municipio La Chorrera,Panama
5308,Municipalidad de Miraflores,Peru
5309,Municipality of San Pedro Tlaquepaque,Mexico
5310,Alcaldia de Pasto,Colombia
5311,Envigado,Colombia
5312,Prefeitura de São Paulo,Brazil
5313,Municipality of Recife,Brazil
5314,Municipio de San Pedro de Urabá,Colombia
5315,Bogotá Distrito Capital,Colombia
5316,Ayuntamiento de Zapopan,Mexico
5317,Municipality of Caldas,Colombia
5318,Junta Intermunicipal de Medio Ambiente de la Costa Sur (JICOSUR),Mexico
5319,Prefeitura de Dois Irmãos,Brazil
5320,Prefeitura de Serra Talhada,Brazil
5321,Uruapan,Mexico
5322,Renca,Chile
5323,Municipality of Medellín,Colombia
5324,Prefeitura de Guabiruba,Brazil
5325,Prefeitura de Campina Grande,Brazil
5326,Municipality of San Antonio de Areco,Argentina
5327,Junta Intermunicipal de Medio Ambiente del Ayuquila Alto,Mexico
5328,Prefeitura de Quissamã,Brazil
5329,Municipalidad de General Alvear (Mendoza),Argentina
5330,Uruapan,Mexico
5331,Municipalidad Distrital de Ate,Peru
5332,Municipalidad de Peñalolén,Chile
5333,Nueva Concepción,Guatemala
5334,Municipio de Cajamarca,Colombia
5335,San Sebastián de Mariquita,Colombia
5336,Prefeitura de Santa Bárbara,Brazil
5337,Municipalidad de General Alvear (Mendoza),Argentina
5338,San Carlos Sud,Argentina
5339,Municipalidad de Providencia,Chile
5340,Gobierno Municipal de Toluca de Lerdo,Mexico
5341,Municipalidad de La Paz,Bolivia
5342,Prefeitura de Aracaju,Brazil
5343,Prefeitura Municipal de Santos,Brazil
5344,Prefeitura de Itapoá,Brazil
5345,Municipality of Caldas,Colombia
5346,City of Monterrey,Mexico
5347,Prefeitura de Manaus,Brazil
5348,Santiago de Cali,Colombia
5349,Concejo Municipal de Distrito de Monte Verde,Costa Rica
5350,Alcaldía de Florencia,Colombia
5351,Gobierno Municipal de Toluca de Lerdo,Mexico
5352,Municipalidad de San José,Costa Rica
5353,Prefeitura de Serra Talhada,Brazil
5354,Mexico City,Mexico
5355,Región Metropolitana de Santiago,Chile
5356,Municipalidad de Cañas,Costa Rica
5357,Municipality of Fortaleza,Brazil
5358,Ayuntamiento de Culiacán,Mexico
5359,Metropolitan Municipality of Lima,Peru
5360,Municipalidad de Belén,Costa Rica
5361,Municipality of Porto Alegre,Brazil
5362,Municipalidad de San Carlos de Bariloche,Argentina
5363,Ayuntamiento de Atenguillo,Mexico
5364,Alajuela,Costa Rica
5365,Guaminí,Argentina
5366,Municipalidad de Provincial de Arequipa,Peru
5367,Prefeitura do Jaboatão dos Guararapes,Brazil
5368,Prefeitura de São Paulo,Brazil
5369,Presidencia Municipal de Saltillo,Mexico
5370,Prefeitura de Monteiro Lobato,Brazil
5371,Prefeitura de Florianópolis,Brazil
5372,San Bernardo,Chile
5373,Puerto Varas,Chile
5374,Municipality of Porto Alegre,Brazil
5375,Alcaldía de Yopal,Colombia
5376,Bogotá Distrito Capital,Colombia
5377,Municipalidad  de Rosario,Argentina
5378,Arteaga,Argentina
5379,Puerto Cortés,Honduras
5380,Prefeitura de Alexânia,Brazil
5381,Presidencia Municipal de Saltillo,Mexico
5382,Prefeitura do Jaboatão dos Guararapes,Brazil
5383,Alcaldía de Sincelejo,Colombia
5384,Ciudad de Asunción,Paraguay
5385,Alcaldia de Madrid,Colombia
5386,Alcaldia de Manizales,Colombia
5387,Metepec,Mexico
5388,Municipality of Medellín,Colombia
5389,Gobierno Autónomo Municipal de Tarija,Bolivia
5390,Corrales,Colombia
5391,Santiago de Guayaquil,Ecuador
5392,Municipalidad de Magdalena del Mar,Peru
5393,Ciudad de Juárez,Mexico
5394,Municipalidad de Portoviejo,Ecuador
5395,Municipalidad de Peñalolén,Chile
5396,Municipality of Santa Catarina,Mexico
5397,Municipalidad de Magdalena del Mar,Peru
5398,Prefeitura Municipal de Petrolina,Brazil
5399,Distrito Metropolitano de Quito,Ecuador
5400,Ramona,Argentina
5401,Municipio de San Jose,Guatemala
5402,Prefeitura de Sobral,Brazil
5403,San Pedro de la Paz,Chile
5404,San Bernardo,Chile
5405,Municipalidad de Peñalolén,Chile
5406,Municipio de Iztapa,Guatemala
5407,Bogotá Distrito Capital,Colombia
5408,Ramona,Argentina
5409,Alcaldia de Montería,Colombia
5410,Prefeitura de Betim,Brazil
5411,Prefeitura de São Paulo,Brazil
5412,Prefeitura de Brumadinho,Brazil
5413,Municipality of Rauch,Argentina
5414,Municipalidad Venado Tuerto,Argentina
5415,Puerto Varas,Chile
5416,Municipalidad  de Rosario,Argentina
5417,Municipalidad de la Ciudad de Neuquén,Argentina
5418,Junta Intermunicipal de la Cuenca Baja del Rio Ayuquila (JIRA),Mexico
5419,Alcaldia de Pasto,Colombia
5420,Prefeitura de Caruaru,Brazil
5421,Comodoro Rivadavia,Argentina
5422,Municipalidad de Peñalolén,Chile
5423,Mongua,Colombia
5424,Guatemala City,Guatemala
5425,San Justo (Argentina),Argentina
5426,Prefeitura de Boa Ventura,Brazil
5427,Municipality of San Antonio de Areco,Argentina
5428,Prefeitura do Rio de Janeiro,Brazil
5429,Prefeitura Municipal de Sumaré,Brazil
5430,Municipio de Tierras Altas,Panama
5431,Municipalidad  de Valparaíso,Chile
5432,Guaminí,Argentina
5433,Prefeitura de Porto Velho,Brazil
5434,Municipalidad de La Unión,Costa Rica
5435,Municipalidad de Montecarlo,Argentina
5436,Prefeitura de Guabiruba,Brazil
5437,Municipio de Tierras Altas,Panama
5438,Alcaldía de Ríohacha,Colombia
5439,Prefeitura de Tangará da Serra,Brazil
5440,Municipalidad de Desamparados,Costa Rica
5441,Municipalidad Venado Tuerto,Argentina
5442,Prefeitura de Pau Brasil,Brazil
5443,Busbanza,Colombia
5444,Alcaldía de Villavicencio,Colombia
5445,Municipalidad de Belén,Costa Rica
5446,Gámeza,Colombia
5447,Ayuntamiento de Hermosillo,Mexico
5448,Prefeitura de Nova Santa Rita,Brazil
5449,Municipalidad Distrital de La Molina,Peru
5450,Ayuntamiento de Atenguillo,Mexico
5451,Municipality of Belo Horizonte,Brazil
5452,Prefeitura de Canápolis,Brazil
5453,Guarco,Costa Rica
5454,Bogotá Distrito Capital,Colombia
5455,Municipality of Corrientes,Argentina
5456,Prefeitura de Aracaju,Brazil
5457,San Pedro Garza García,Mexico
5458,Ayuntamiento de Chihuahua,Mexico
5459,Municipality of Rauch,Argentina
5460,Municipalidad de Cañas,Costa Rica
5461,Ayuntamiento San Nicolás de los Garza,Mexico
5462,Prefeitura de Abaetetuba,Brazil
5463,Prefeitura de Alexânia,Brazil
5464,Prefeitura de Boa Ventura,Brazil
5465,Municipalidad Venado Tuerto,Argentina
5466,Municipalidad de la Ciudad de Neuquén,Argentina
5467,Prefeitura de Itá,Brazil
5468,Municipality of Santa Catarina,Mexico
5469,Ayuntamiento de Victoria (Tamaulipas),Mexico
5470,Alcaldía de Cúcuta,Colombia
5471,Alcaldía de Panamá,Panama
5472,Prefeitura Municipal de João Pessoa,Brazil
5473,Junta Intermunicipal de Medio Ambiente de la Costa Sur (JICOSUR),Mexico
5474,Ramona,Argentina
5475,Municipalidad de Peñalolén,Chile
5476,Municipalidad de Independencia (Peru),Peru
5477,Distrito Metropolitano de Quito,Ecuador
5478,Alcaldía de Villavicencio,Colombia
5479,Municipalidad Venado Tuerto,Argentina
5480,Ayuntamiento de Apodaca,Mexico
5481,Municipio de Cajamarca,Colombia
5482,Prefeitura de Nova Santa Rita,Brazil
5483,Municipio de Iztapa,Guatemala
5484,Municipalidad de San José,Costa Rica
5485,Alcaldía de Cuenca,Ecuador
5486,Municipalidad de La Paz,Bolivia
5487,Municipality of San Antonio de Areco,Argentina
5488,Prefeitura do município de Paiçandu,Brazil
5489,Alcaldía de Yopal,Colombia
5490,Santiago de Cali,Colombia
5491,Prefeitura de Rio Branco,Brazil
5492,Region Metropolitana de Guadalajara,Mexico
5493,Alcaldia de Madrid,Colombia
5494,Rio das Flores,Brazil
5495,Junta Intermunicipal de Medio Ambiente de la Costa Sur (JICOSUR),Mexico
5496,Prefeitura de Pau Brasil,Brazil
5497,Prefeitura de Dois Irmãos,Brazil
5498,Municipality of San Martín de los Andes,Argentina
5499,Rio das Flores,Brazil
5500,Municipality of Tópaga,Colombia
5501,Municipalidad de Concepción,Chile
5502,Municipality of Tópaga,Colombia
5503,Gobierno Municipal de Toluca de Lerdo,Mexico
5504,Municipalidad de Belén,Costa Rica
5505,Ayuntamiento de Hermosillo,Mexico
5506,Municipio de Escuintla,Guatemala
5507,Municipio de Colima,Mexico
5508,Camilo Aldao,Argentina
5509,Playa del Carmen,Mexico
5510,Prefeitura de Campina Grande,Brazil
5511,Municipalidad de Talca,Chile
5512,Intendencia de Montevideo,Uruguay
5513,Municipalidad de San José,Costa Rica
5514,Municipality of Ambato,Ecuador
5515,Santa Ana (Costa Rica),Costa Rica
5516,Prefeitura Municipal de Petrolina,Brazil
5517,Municipalidad de Avellaneda,Argentina
5518,Municipality of Porto Alegre,Brazil
5519,Ayuntamiento de Cuernavaca,Mexico
5520,Alcaldía Municipal de Armenia,Colombia
5521,Godoy Cruz,Argentina
5522,Municipality of Curitiba,Brazil
5523,Prefeitura de Carnaúba dos Dantas,Brazil
5524,Prefeitura de Aracaju,Brazil
5525,Prefeitura Municipal de Contagem,Brazil
5526,Municipalidad de Belén,Costa Rica
5527,Renca,Chile
5528,Municipalidad de Santiago de Surco,Peru
5529,Municipality of Rauch,Argentina
5530,Municipality of Recife,Brazil
5531,Municipalidad de Provincial de Arequipa,Peru
5532,Uruapan,Mexico
5533,Camilo Aldao,Argentina
5534,Municipalidad de Peñalolén,Chile
5535,Gámeza,Colombia
5536,Municipalidad de Puerto Barrios,Guatemala
5537,Ayuntamiento de Atenguillo,Mexico
5538,Prefeitura Municipal de Contagem,Brazil
5539,San Justo (Argentina),Argentina
5540,Prefeitura de Passo de Torres,Brazil
5541,Alcaldia de Manizales,Colombia
5542,Prefeitura de Pato Branco,Brazil
5543,Prefeitura de Brasiléia,Brazil
5544,Junta Intermunicipal de Medio Ambiente Altos Sur (JIAS),Mexico
5545,Ayuntamiento de Hermosillo,Mexico
5546,Mexico City,Mexico
5547,Prefeitura de Guarulhos,Brazil
5548,Prefeitura do Município de Maringá,Brazil
5549,Ayuntamiento de Morelia,Mexico
5550,Alcaldia de Cartago,Colombia
5551,Bogotá Distrito Capital,Colombia
5552,Municipalidad de San José,Costa Rica
5553,Municipalidad de Santiago,Chile
5554,Municipalidad de Tampico,Mexico
5555,San Justo (Argentina),Argentina
5556,Municipality of San Pedro Tlaquepaque,Mexico
5557,Bogotá Distrito Capital,Colombia
5558,Prefeitura de Guarulhos,Brazil
5559,Guatemala City,Guatemala
5560,Concejo Municipal de Distrito de Monte Verde,Costa Rica
5561,Aipromades Lago de Chapala,Mexico
5562,Município de Aparecida,Brazil
5563,Municipalidad Cerro Navia,Chile
5564,Municipalidad Distrital de Ate,Peru
5565,Municipalidad de Bellavista,Peru
5566,Municipality of Medellín,Colombia
5567,Bogotá Distrito Capital,Colombia
5568,Junta Intermunicipal de Medio Ambiente Altos Norte (JIAN),Mexico
5569,Region Metropolitana de Guadalajara,Mexico
5570,Municipalidad de Desamparados,Costa Rica
5571,Alcaldia de Montería,Colombia
5572,Prefeitura de Niterói,Brazil
5573,Junta Intermunicipal de Medio Ambiente de la Costa Sur (JICOSUR),Mexico
5574,Municipality of Corrientes,Argentina
5575,Godoy Cruz,Argentina
5576,Prefeitura de Vitória,Brazil
5577,Prefeitura de Pedreira,Brazil
5578,Prefeitura de Guanhães,Brazil
5579,Floresta,Colombia
5580,Municipalidad  de Rosario,Argentina
5581,Ayuntamiento de Apodaca,Mexico
5582,Ciudad de Juárez,Mexico
5583,Municipalidad de Comas,Peru
5584,Municipalidad de la Ciudad de Neuquén,Argentina
5585,Uranga,Argentina
5586,Coatzacoalcos,Mexico
5587,Municipality of Rauch,Argentina
5588,Santa Bárbara (Costa Rica),Costa Rica
5589,Municipality of Campinas,Brazil
5590,Ciudad Madero,Mexico
5591,San Justo (Argentina),Argentina
5592,Gámeza,Colombia
5593,Municipio de Bucaramanga,Colombia
5594,Busbanza,Colombia
5595,Itagüí,Colombia
5596,Guaminí,Argentina
5597,Prefeitura de Cordeirópolis,Brazil
5598,Ayuntamiento de Morelia,Mexico
5599,Prefeitura de Itatiba,Brazil
5600,Prefeitura de Sobral,Brazil
5601,Junta Intermunicipal de Medio Ambiente de la Costa Sur (JICOSUR),Mexico
5602,Ayuntamiento de Centro,Mexico
5603,San Bernardo,Chile
5604,Municipalidad de Bellavista,Peru
5605,Reconquista,Argentina
5606,Municipalidad de Bellavista,Peru
5607,Prefeitura de Cordeirópolis,Brazil
5608,Municipality of Belo Horizonte,Brazil
5609,Zarcero,Costa Rica
5610,Prefeitura de Betim,Brazil
5611,Ayuntamiento de Tonalá,Mexico
5612,Junta Intermunicipal de Medio Ambiente Altos Norte (JIAN),Mexico
5613,Municipality of Porto Alegre,Brazil
5614,Municipalidad de La Unión,Costa Rica
5615,Rio das Flores,Brazil
5616,Prefeitura de Extrema,Brazil
5617,Presidencia Municipal de Saltillo,Mexico
5618,General Pueyrredon,Argentina
5619,Municipio de Bucaramanga,Colombia
5620,Municipalidad de Tampico,Mexico
5621,Municipalidad de Miraflores,Peru
5622,Municipality of Patagones,Argentina
5623,Prefeitura de Campina Grande,Brazil
5624,Distrito Metropolitano de Quito,Ecuador
5625,Municipality of Medellín,Colombia
5626,Ayuntamiento de Hermosillo,Mexico
5627,Municipalidad de Avellaneda,Argentina
5628,Concejo Municipal de Distrito de Monte Verde,Costa Rica
5629,Prefeitura Municipal de Araçatuba,Brazil
5630,Municipalidad Venado Tuerto,Argentina
5631,Municipalidad  de Rosario,Argentina
5632,Municipalidad de Montecarlo,Argentina
5633,Santa Ana (Costa Rica),Costa Rica
5634,Prefeitura da Estância Turística de ITU,Brazil
5635,Municipality of Rauch,Argentina
5636,Región Metropolitana de Santiago,Chile
5637,Municipalidad de Montecarlo,Argentina
5638,Municipalidad de Concepción,Chile
5639,City of Goiânia,Brazil
5640,San Antonio,Chile
5641,Municipality of Rauch,Argentina
5642,Prefeitura de São Leopoldo,Brazil
5643,Municipality of Recife,Brazil
5644,Prefeitura de Joaçaba,Brazil
5645,Prefeitura de Extrema,Brazil
5646,Ciudad de Mendoza,Argentina
5647,Ayuntamiento de Culiacán,Mexico
5648,Prefeitura de Duque de Caxias,Brazil
5649,Prefeitura de Nova Santa Rita,Brazil
5650,Prefeitura de Guanhães,Brazil
5651,San Pedro Garza García,Mexico
5652,Santa Ana (Costa Rica),Costa Rica
5653,Prefeitura de Itá,Brazil
5654,Tilarán,Costa Rica
5655,Prefeitura de Porto Velho,Brazil
5656,Nueva Concepción,Guatemala
5657,Envigado,Colombia
5658,Municipality of Medellín,Colombia
5659,Municipalidad de General Alvear (Mendoza),Argentina
5660,Ramona,Argentina
5661,Municipality of Recife,Brazil
5662,Junta Intermunicipal de Medio Ambiente de Sierra Occidental y Costa (JISOC),Mexico
5663,San Antonio,Chile
5664,City of Monterrey,Mexico
5665,Prefeitura Municipal de Santos,Brazil
5666,Oreamuno,Costa Rica
5667,Municipalidad de Cañas,Costa Rica
5668,Prefeitura de Niterói,Brazil
5669,Rio das Flores,Brazil
5670,Ayuntamiento de Victoria (Tamaulipas),Mexico
5671,Crespo,Argentina
5672,Mongua,Colombia
5673,Municipalidad de Temuco,Chile
5674,Valle de Santiago,Mexico
5675,Municipality of San Martín de los Andes,Argentina
5676,Guatemala City,Guatemala
5677,Municipality of Campinas,Brazil
5678,Prefeitura de Treze Tílias,Brazil
5679,Prefeitura Municipal de Petrolina,Brazil
5680,Metropolitan Municipality of Lima,Peru
5681,General Pueyrredon,Argentina
5682,Municipalidad de Peñalolén,Chile
